
,Gene names,Location,median log conc uM median norm,conc uM
445,ACLY,neurons,-0.474168730850905,0.62240222525019
446,ACO1,astrocytes,-1.73461299497275,0.176468481262348
447,ACO1,axon,-2.98879163518063,0.050348239021265
448,ACO1,large protein complex,-0.422157334193606,0.655630878122744
449,ACO1,neurons,-1.82411888988088,0.16135975722685
450,ACO1,plasma membrane,-3.7275399172019,0.024051932861411
451,ACO2,astrocytes,2.05429666000883,7.801348941874
452,ACO2,axon,-1.59857099272335,0.20218523582881
453,ACO2,mitochondria,0.056486864702268,1.05811271608338
454,ACO2,neurons,1.61853482859111,5.0456920942609
455,ACOT1,astrocytes,0.918048213357021,2.50439756689645
456,ACOT1,golgi,-0.434051164120283,0.647879106472805
457,ACOT1,mitochondria,-1.66457165467431,0.189271714274796
458,ACOT1,neurons,-1.54095014886873,0.214177504205133
459,ACOT11,astrocytes,-4.17528317318811,0.01537083842937
460,ACOT11,neurons,-5.09350100119728,0.006136498347621
461,ACOT13,astrocytes,-0.431073980113517,0.649810835917074
462,ACOT13,mitochondria,-1.92205036847526,0.146306671795065
463,ACOT2,astrocytes,-2.50888052764199,0.081359267730738
464,ACOT2,axon,-6.50975825998327,0.001488839591668
465,ACOT2,neurons,-3.85978001598459,0.021072634655982
466,ACOT2,"subcellular,not specified",-4.57403394760822,0.010316260413735
467,ACOT6,astrocytes,-4.05568123242318,0.017323674713885
468,ACOT6,neurons,-5.40202358347068,0.00450745050529
469,ACOT6,"subcellular,not specified",-6.4025260407992,0.001657365408351
470,ACOT7,astrocytes,-1.49497131919874,0.224255036452434
471,ACOT7,axon,-0.424081921990549,0.654370272397719
472,ACOT7,golgi,-0.416130009501675,0.65959451135603
473,ACOT7,neurons,0.132110678484821,1.14123462239642
474,ACOT7,plasma membrane,-5.19509981962549,0.005543662921016
475,ACOT8,astrocytes,-2.79996143082409,0.060812408064451
476,ACOT8,axon,-4.33359601688863,0.013120281801964
477,ACOT8,neurons,-2.51728163712298,0.080678622705174
478,ACOT8,peroxisome,-3.42550158410702,0.032532958880862
479,ACOT9,astrocytes,-2.65479752456952,0.070313073893943
480,ACOT9,mitochondria,-2.28433081613584,0.10184219045909
481,ACOT9,neurons,-2.06556812750334,0.126746262071819
482,ACOX1,astrocytes,-0.781571192485496,0.457686332749777
483,ACOX1,axon,-5.69850157059385,0.003350982908714
484,ACOX1,neurons,-2.61234000109063,0.073362674016574
485,ACOX1,peroxisome,-2.55013721338316,0.078070952886607
486,ACOX2,peroxisome,-5.30210118654386,0.004981116648153
487,ACOX3,astrocytes,-3.86888015646337,0.020881740618998
488,ACOX3,axon,-8.64384335937989,0.00017620836707
489,ACOX3,neurons,-4.70686891379462,0.009033016503485
490,ACOX3,peroxisome,-3.97969737508962,0.018691294933382
491,ACP1,astrocytes,-1.68683560121372,0.185104342161707
492,ACP1,axon,-2.89729508669433,0.055172254568308
493,ACP1,neurons,-1.78214360250667,0.16827704128551
494,ACP1,"subcellular,not specified",-1.47523241546006,0.22872556151061
495,ACP2,astrocytes,-2.62614210525488,0.072357070434469
496,ACP2,axon,-4.31491646938332,0.013367666048882
497,ACP2,lysosome,-2.73752694866668,0.064730230294087
498,ACP2,neurons,-2.47167281152033,0.084443482755855
499,ACP6,astrocytes,-1.89812200349423,0.149849772486699
500,ACP6,neurons,-3.40639598433351,0.033160496222604
501,ACP6,"subcellular,not specified",-5.39623720066606,0.004533607944882
502,ACSBG1,astrocytes,-1.13940474777648,0.320009451471378
503,ACSBG1,neurons,-2.43248429870414,0.087818394238664
504,ACSBG1,"subcellular,not specified",-6.9518359289091,0.000956876782318
505,ACSF2,astrocytes,-0.768913556082631,0.463516379403087
506,ACSF2,mitochondria,-2.28090824057695,0.102191350223018
507,ACSF2,neurons,-2.76516255111929,0.062965863344537
508,ACSF3,astrocytes,-2.22283125553584,0.108302043579562
509,ACSF3,mitochondria,-3.2034036148975,0.040623700972805
510,ACSF3,neurons,-2.16266686696264,0.115017974024955
511,ACSL1,astrocytes,-2.21881144978532,0.108738272948386
512,ACSL1,axon,-4.22522473347274,0.014622048276635
513,ACSL1,golgi,-4.96828966404106,0.006955033311509
514,ACSL1,mitochondria,-3.05971485652555,0.046901066846638
515,ACSL1,neurons,-2.15247917167954,0.116195731225624
516,ACSL3,astrocytes,-1.1443090959654,0.318443855948457
517,ACSL3,axon,-4.35692620449591,0.012817726228443
518,ACSL3,er,-2.35623077999575,0.094776785348838
519,ACSL3,neurons,-1.65641536165153,0.190821782650085
520,ACSL4,astrocytes,-3.27807955174455,0.037700589360549
521,ACSL4,axon,-3.5258332317031,0.029427277410483
522,ACSL4,cytoplasm,-1.34506958726037,0.260521578246292
523,ACSL4,er,-4.217474302337,0.014735815758892
524,ACSL4,neurons,-1.95547655618093,0.141497029340268
525,ACSL5,astrocytes,-3.98408592926026,0.01860944690167
526,ACSL5,axon,-4.65588007655587,0.009505543953312
527,ACSL5,neurons,-3.76379539617416,0.023195536845309
528,ACSL5,"subcellular,not specified",-5.49017018453626,0.004127141738782
529,ACSL6,astrocytes,-2.87139915139349,0.056619651669447
530,ACSL6,axon,-4.61671199462444,0.009885245425208
531,ACSL6,ergic/cisgolgi,-3.82770432807786,0.021759511034718
532,ACSL6,neurons,-2.42285471063702,0.088668133955336
533,ACSM2,"subcellular,not specified",-3.85483486980767,0.0211771
534,ACSM4,neurons,-7.17429494179206,0.000766025620395
535,ACSS1,mitochondria,-2.74077851509176,0.064520097466138
536,ACSS2,astrocytes,-1.72192142838912,0.178722415465757
537,ACSS2,neurons,-2.61347494674598,0.073279458599854
538,ACSS2,"subcellular,not specified",-2.64325194003576,0.071129583905011
539,ACSS3,"subcellular,not specified",-4.44225450686572,0.01176937445106
540,ACTA1,plasma membrane,1.83961609422554,6.29412144757312
541,ACTA2,astrocytes,-0.25487272954182,0.775015128215053
542,ACTA2,cytoplasm,-3.52201180254241,0.029539946808448
543,ACTA2,neurons,-2.05161743399785,0.128526851678504
544,ACTB,astrocytes,3.37472399698689,29.2162189038719
545,ACTB,neurons,3.12910630014038,22.8535462021315
546,ACTB,"subcellular,not specified",0.216371554289627,1.24156360159277
547,ACTBL2,astrocytes,-0.765277952544033,0.465204608198004
548,ACTBL2,cytoplasm,1.62290432874251,5.06778748438116
549,ACTBL2,neurons,-3.11200476786346,0.044511630346185
550,ACTBL2,"subcellular,not specified",-2.56584099470224,0.076854520011513
551,ACTC1,astrocytes,-2.97001538312954,0.051302521132521
552,ACTC1,axon,-0.546226248267012,0.579131189129387
553,ACTC1,cytoplasm,-0.401130828193187,0.669562457661002
554,ACTC1,neurons,0.147278900961318,1.15867707411959
555,ACTG1,astrocytes,0.691161869313355,1.99603331636052
556,ACTG1,axon,1.80534023129221,6.08204039700341
557,ACTG1,cytoplasm,3.41081721516557,30.2899875849319
558,ACTG1,large protein complex,4.31444433871273,74.7720639572027
559,ACTG1,neurons,0.459261055178563,1.58290387410343
560,ACTL6A,astrocytes,-1.02857939760862,0.357514485921584
561,ACTL6A,neurons,-2.00913623139379,0.134104459878187
562,ACTL6A,nuclear pore complex/nuclear,0.509849594007464,1.66504074400598
563,ACTL6B,astrocytes,-3.51435474488681,0.029767004070203
564,ACTL6B,axon,-3.7755854286364,0.022923666542041
565,ACTL6B,large protein complex,-1.7243880030986,0.178282126501789
566,ACTL6B,neurons,-1.75237555246672,0.173361624267258
567,ACTN1,actin binding proteins,-0.909722686386229,0.402635864959892
568,ACTN1,astrocytes,0.646557704954432,1.90895830829773
569,ACTN1,axon,-4.6712524759873,0.00936053833253
570,ACTN1,cytoplasm,0.1253494448557,1.1335444951579
571,ACTN1,neurons,-2.23261096063344,0.107248043835815
572,ACTN2,astrocytes,-6.21903184096482,0.001991172055588
573,ACTN2,neurons,-4.88459975482917,0.007562149870375
574,ACTN4,actin binding proteins,0.15752773206309,1.17061322105126
575,ACTN4,astrocytes,0.934663888867997,2.54635745480439
576,ACTN4,axon,-2.89421456665781,0.055342475854395
577,ACTN4,cytoplasm,-0.79685078321476,0.450746228898816
578,ACTN4,neurons,-0.900118721520016,0.406521394037748
579,ACTN4,"subcellular,not specified",-3.3841366408505,0.033906903547803
580,ACTR10,astrocytes,-2.5472372391129,0.078297685241331
581,ACTR10,large protein complex,-1.91196175763671,0.147790173523141
582,ACTR10,neurons,-1.87685013714532,0.153071501430154
583,ACTR1A,astrocytes,-0.509947156779255,0.600527311771122
584,ACTR1A,axon,-0.920231102689981,0.398426952903434
585,ACTR1A,cytoplasm,-2.01907489039293,0.132778242707923
586,ACTR1A,large protein complex,0.610987740046306,1.84225016466277
587,ACTR1A,neurons,0.264876154076816,1.30326956116134
588,ACTR1B,astrocytes,-1.25211881226154,0.285898389642003
589,ACTR1B,large protein complex,-1.78787788062251,0.167314855287867
590,ACTR1B,neurons,-0.775802040365739,0.460334426108521
591,ACTR2,astrocytes,-0.360287943152523,0.697475463870097
592,ACTR2,axon,-1.28910888911172,0.27551618920758
593,ACTR2,cytoplasm,-2.06410159341742,0.126932276150065
594,ACTR2,large protein complex,0.231375443225862,1.26033233387071
595,ACTR2,neurons,-0.128897054750877,0.879064456397161
596,ACTR3,astrocytes,-0.235732006511919,0.789992358374188
597,ACTR3,axon,-1.3584700769601,0.257053748721286
598,ACTR3,large protein complex,0.23638367987342,1.26666020897477
599,ACTR3,neurons,0.053148246232659,1.05458597192899
600,ACTR3,plasma membrane,-1.30572894154713,0.270974938145409
601,ACTR3B,astrocytes,-3.69739383536306,0.024788044085973
602,ACTR3B,neurons,-3.85666639392065,0.021138349128118
603,ACTR3B,"subcellular,not specified",-8.23168712028165,0.000266087030522
604,ACTR5,astrocytes,-5.33057183531391,0.004841300793797
605,ACTR5,neurons,-5.44899393721783,0.004300629218011
606,ACTR5,"subcellular,not specified",-4.75857571359839,0.008577817970673
607,ACTR6,astrocytes,-3.85047800304052,0.021269567090342
608,ACTR6,neurons,-3.80383079843684,0.022285237874631
609,ACTR6,"subcellular,not specified",-2.88573640091372,0.055813673159361
610,ACTR8,astrocytes,-4.27392259686027,0.013927045681344
611,ACTR8,neurons,-3.64698505214241,0.026069608924108
612,ACTR8,"subcellular,not specified",-3.30526196275138,0.036689599269003
613,ACVR1,astrocytes,-4.99999967832787,0.006737949166496
614,ACVR1,neurons,-4.93412578913063,0.007196749673448
615,ACVR1,"subcellular,not specified",-5.41550981798691,0.00444707003843
616,ACVR1B,astrocytes,-4.41922930738519,0.012043510553558
617,ACVR1B,neurons,-4.18758817211848,0.015182859192958
618,ACVR1B,"subcellular,not specified",-6.37174402936324,0.001709175771973
619,ACVR2A,astrocytes,-4.9860880933583,0.006832339757916
620,ACVR2A,neurons,-3.47523170594124,0.030954660613398
621,ACVR2A,"subcellular,not specified",-5.73151259387361,0.003242169437167
622,ACY1,astrocytes,-3.17372202217665,0.041847550167267
623,ACY1,endosome,-0.71165192876122,0.490832706717879
624,ACY1,neurons,-3.54818337658817,0.028776868933234
625,ACY1A,axon,-5.93348105568163,0.002649243753679
626,ACY1A,neurons,-3.55870635550033,0.028475638250033
627,ACY3,astrocytes,-4.83746105357255,0.007927155145231
628,ACYP1,astrocytes,-1.65909302447032,0.19031150973196
629,ACYP1,neurons,-2.07071092411053,0.126096105070836
630,ACYP1,"subcellular,not specified",-0.525563187217203,0.591222301744445
631,ACYP2,astrocytes,-3.94538424364691,0.019343782216082
632,ACYP2,axon,-4.09526758690443,0.016651290019565
633,ACYP2,neurons,-3.22175269840056,0.039885090428112
634,ACYP2,"subcellular,not specified",-3.40368448002695,0.033250533063396
635,ADA,astrocytes,-5.16497402537731,0.005713211235582
636,ADA,neurons,-4.08923177612905,0.016752097978126
637,ADA,"subcellular,not specified",-2.32618117297412,0.097668013075315
638,ADAL,astrocytes,-3.70354903393912,0.024635937356108
639,ADAL,neurons,-3.50483859363129,0.030051623476161
640,ADAL,"subcellular,not specified",-3.12992999962732,0.043720857621964
641,ADAM10,astrocytes,-1.43483174763019,0.238155430859548
642,ADAM10,axon,-5.0695434142453,0.006285289259292
643,ADAM10,er,-3.92251813863163,0.019791194970842
644,ADAM10,neurons,-3.35030316309327,0.035073719431632
645,ADAM10,plasma membrane,-2.93920887955086,0.052907568445356
646,ADAM11,astrocytes,-5.23259012542353,0.005339676942904
647,ADAM11,neurons,-4.96720585781764,0.006962575306188
648,ADAM15,astrocytes,-5.20270589001686,0.005501657381667
649,ADAM17,astrocytes,-4.70942916810026,0.009009919264109
650,ADAM17,neurons,-5.65213075727285,0.003510029779779
651,ADAM17,plasma membrane,-5.31524426529021,0.004916077781509
652,ADAM17,"subcellular,not specified",-5.88367983119918,0.002784519836112
653,ADAM22,astrocytes,-5.30067896467261,0.004988205941272
654,ADAM22,neurons,-4.33433456374213,0.01311059543648
655,ADAM22,"subcellular,not specified",-6.90013755719593,0.001007646810445
656,ADAM23,astrocytes,-5.45310628636107,0.004282979844197
657,ADAM23,neurons,-3.54863574288376,0.028763854191573
658,ADAM8,astrocytes,-6.64980663036831,0.001294272354238
659,ADAM8,neurons,-5.94948479675628,0.002607183401795
660,ADAM9,astrocytes,-5.01026962473486,0.006669104908177
661,ADAM9,cytoplasm,-4.13435051491396,0.016013061998098
662,ADAM9,neurons,-6.09626961744113,0.002251250099129
663,ADAM9,"subcellular,not specified",-7.32984652338575,0.000655674210062
664,ADAMTS1,astrocytes,-4.1266047180036,0.01613757753774
665,ADAMTS1,er,-3.84005618000547,0.021492393868367
666,ADAMTS1,neurons,-5.80757080193823,0.003004720274736
667,ADAMTS15,astrocytes,-7.05737464135165,0.000861035656629
668,ADAMTS17,"subcellular,not specified",-9.0542038401343,0.000116898579598
669,ADAMTS3,neurons,-4.68222473537575,0.009258393482595
670,ADAMTS3,"subcellular,not specified",-8.30696002381793,0.000246793149449
671,ADAMTS4,astrocytes,-4.56776555318381,0.010381129904362
672,ADAMTS4,neurons,-5.9170065544768,0.002693250220074
673,ADAMTS5,astrocytes,-5.39223677846799,0.004551780615684
674,ADAMTS5,neurons,-2.73551190008077,0.064860796357409
675,ADAMTSL1,astrocytes,-7.51774570186544,0.000543356072834
676,ADAMTSL4,astrocytes,-7.1346426455768,0.000797010547247
677,ADAP1,astrocytes,-4.84349401243588,0.007879474915386
678,ADAP1,neurons,-2.38542185653439,0.092050139434561
679,ADAP2,astrocytes,-5.50191203024608,0.004078964873437
680,ADAP2,neurons,-5.21615616700354,0.005428153994577
681,ADAR,astrocytes,-4.92981476731621,0.007227841989956
682,ADAR,axon,-5.85429316881005,0.002867561767047
683,ADAR,large protein complex,-3.00085569904981,0.049744483843136
684,ADAR,neurons,-3.20471409710445,0.0405704992031
685,ADARB1,astrocytes,-5.05723877594378,0.006363105237176
686,ADARB1,axon,-7.32080808984922,0.000661627340792
687,ADARB1,neurons,-3.4763789946558,0.030919167045192
688,ADARB1,"subcellular,not specified",-3.93585345618893,0.019529025045813
689,ADARB2,neurons,-5.62864023754338,0.003593458256394
690,ADAT1,astrocytes,-5.00640440286331,0.006694932360594
691,ADAT1,"subcellular,not specified",-3.55917738671222,0.028462228494094
692,ADAT2,astrocytes,-4.88680374598431,0.007545501312324
693,ADAT2,neurons,-4.49057844635833,0.011214155145892
694,ADAT2,"subcellular,not specified",-3.63905766879112,0.02627709402826
695,ADAT3,astrocytes,-5.5079381012897,0.004054458653595
696,ADAT3,neurons,-3.52222589339075,0.029533623253108
697,ADAT3,"subcellular,not specified",-5.38980934176253,0.004562843196451
698,ADCK1,astrocytes,-2.88582335806792,0.055808819972191
699,ADCK1,mitochondria,-4.41811476648464,0.012056941021669
700,ADCK1,neurons,-3.90040527223686,0.020233709623172
701,ADCK2,astrocytes,-5.48782655309214,0.004136825581182
702,ADCK2,neurons,-4.52855582307689,0.010796256524099
703,ADCK2,"subcellular,not specified",-5.9263447317489,0.002668217235215
704,ADCK4,astrocytes,-3.40273129997025,0.03328224191811
705,ADCK4,axon,-6.37230727202689,0.001708213362319
706,ADCK4,mitochondria,-3.94690882321493,0.019314313550318
707,ADCK4,neurons,-3.68950609719767,0.024984338830401
708,ADCK5,astrocytes,-5.68084174316133,0.003410686312888
709,ADCK5,"subcellular,not specified",-6.22986204199666,0.001969723617034
710,ADCY1,astrocytes,-5.98838131031544,0.00250771998714
711,ADCY1,neurons,-4.9338128465157,0.007199002195546
712,ADCY2,astrocytes,-5.11528939426427,0.00600423999036
713,ADCY2,neurons,-6.0766716641724,0.002295805161333
714,ADCY3,astrocytes,-4.92608910701954,0.007254820699436
715,ADCY3,axon,-5.18288253064371,0.005611806872506
716,ADCY3,neurons,-5.05599281354338,0.006371038368217
717,ADCY3,"subcellular,not specified",-10.4834105867971,2.79970730607684E-05
718,ADCY5,astrocytes,-7.22611988698368,0.000727337546974
719,ADCY5,axon,-6.84271957694612,0.001067197124814
720,ADCY5,neurons,-4.78505736490825,0.008353644528146
721,ADCY6,astrocytes,-6.02553593612218,0.002416256261284
722,ADCY6,axon,-8.89339385951294,0.000137292913536
723,ADCY6,neurons,-6.2187151118306,0.001991802817674
724,ADCY6,plasma membrane,-6.09886483974264,0.002245415179398
725,ADCY6,"subcellular,not specified",-7.10206904621428,0.000823399507948
726,ADCY8,astrocytes,-5.2612289372913,0.00518892393659
727,ADCY8,axon,-6.38449641648052,0.001687518087966
728,ADCY8,neurons,-5.67677859692388,0.003424572622095
729,ADCY9,astrocytes,-6.76898915408555,0.001148855379911
730,ADCY9,neurons,-4.58780755591022,0.010175142366984
731,ADCY9,plasma membrane,-5.55460462010435,0.003869598128473
732,ADCY9,"subcellular,not specified",-5.6022865720557,0.003689417944256
733,ADCYAP1,axon,-3.95283814160934,0.019200131680562
734,ADCYAP1,neurons,-3.04983761038552,0.047366615613085
735,ADCYAP1R1,astrocytes,-2.34934738727916,0.09543142165743
736,ADCYAP1R1,neurons,-4.84347908608768,0.00787959252805
737,ADCYAP1R1,"subcellular,not specified",-6.27176692773575,0.001888888104106
738,ADD1,actin binding proteins,-0.880968457682131,0.414381406436148
739,ADD1,astrocytes,-0.361832431130971,0.696399052866791
740,ADD1,axon,-1.87180595855511,0.153845572054405
741,ADD1,neurons,-0.189262534385926,0.827569212797329
742,ADD1,plasma membrane,-2.56042068136305,0.077272226619179
743,ADD1,"subcellular,not specified",-7.78485713284606,0.000415986756791
744,ADD2,astrocytes,-5.36543143569069,0.00467544265253
745,ADD2,axon,-2.84668346362601,0.058036482147836
746,ADD2,large protein complex,-1.06419466668692,0.345005587411277
747,ADD2,neurons,-0.827198379277883,0.437272643929785
748,ADD3,actin binding proteins,-3.08301717640621,0.045820798445684
749,ADD3,astrocytes,-1.81854630075177,0.162261458928965
750,ADD3,axon,-4.5531772922059,0.010533682570225
751,ADD3,neurons,-2.74096919998593,0.064507795631106
752,ADD3,plasma membrane,-3.37382244198675,0.034258435864552
753,ADGRB2,astrocytes,-5.43454354192048,0.004363226196524
754,ADGRB2,neurons,-5.34293681413702,0.004781806791062
755,ADGRB2,"subcellular,not specified",-8.82665063574586,0.000146769
756,ADGRE5,"subcellular,not specified",-6.38408999861214,0.001688204064857
